revenu_mensuel,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,age_rh,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,tranche_distance_domicile_travail
7.736307096548285,Consulting,Consultant,1,5,5,3,35-44,3,3,1,1,2,3,4,Non,20 %,0,2,2,4,Infra & Cloud,Occasionnel,0,4,5-9 km
8.294549515143679,Commercial,Cadre Commercial,1,15,15,14,25-34,4,3,2,3,3,3,3,Oui,14 %,0,1,3,3,Infra & Cloud,Aucun,0,7,10-14 km
9.470085825734941,Consulting,Tech Lead,4,27,3,2,45-59,1,2,4,3,4,2,4,Oui,20 %,0,3,2,4,Transformation Digitale,Aucun,0,2,0-4 km
8.17188200612782,Ressources Humaines,Ressources Humaines,0,10,9,7,35-44,2,3,1,4,2,3,3,Non,13 %,0,0,5,3,Infra & Cloud,Occasionnel,1,8,0-4 km
8.704502289721232,Commercial,Cadre Commercial,5,6,2,2,25-34,4,1,2,4,1,3,3,Non,12 %,0,0,3,2,Infra & Cloud,Occasionnel,2,2,0-4 km
7.893572073504902,Commercial,Représentant Commercial,1,1,1,0,18-24,2,3,1,2,2,3,3,Non,13 %,1,0,3,1,Marketing,Occasionnel,1,0,5-9 km
8.216898580913613,Consulting,Consultant,1,5,5,4,35-44,4,2,1,3,2,3,3,Non,11 %,0,1,3,2,Autre,Occasionnel,0,4,5-9 km
7.782807262839695,Consulting,Consultant,1,1,1,0,18-24,3,3,1,1,3,3,3,Oui,17 %,1,0,6,1,Transformation Digitale,Occasionnel,0,0,5-9 km
8.606851063346772,Commercial,Cadre Commercial,1,13,12,7,25-34,1,2,2,4,1,3,3,Non,14 %,0,2,3,4,Marketing,Occasionnel,5,7,20-29 km
9.481664377815145,Consulting,Senior Manager,2,15,2,2,45-59,1,3,3,3,4,3,3,Non,11 %,0,0,2,3,Entrepreunariat,Occasionnel,2,2,0-4 km
8.340456012916183,Commercial,Cadre Commercial,1,5,5,2,35-44,2,2,2,2,1,3,3,Non,14 %,0,2,2,2,Marketing,Occasionnel,0,3,5-9 km
9.869361837806752,Consulting,Directeur Technique,7,24,2,1,45-59,3,3,5,4,3,3,3,Oui,17 %,0,1,3,4,Transformation Digitale,Occasionnel,2,2,0-4 km
9.026657889542886,Consulting,Manager,7,15,12,8,35-44,4,3,3,1,4,3,3,Oui,13 %,0,1,1,3,Infra & Cloud,Occasionnel,5,7,10-14 km
7.759187438507795,Consulting,Assistant de Direction,1,6,5,3,35-44,3,3,1,2,3,2,3,Oui,12 %,1,3,2,2,Transformation Digitale,Frequent,2,3,0-4 km
8.311889558230359,Ressources Humaines,Ressources Humaines,2,19,10,0,35-44,3,3,2,2,3,2,3,Non,13 %,0,0,4,2,Autre,Occasionnel,4,7,5-9 km
8.668024081118821,Commercial,Cadre Commercial,1,10,10,7,35-44,3,3,2,4,4,3,3,Oui,18 %,1,0,2,3,Infra & Cloud,Occasionnel,7,7,20-29 km
8.053251153549096,Consulting,Assistant de Direction,6,14,10,8,25-34,4,4,1,1,2,3,3,Non,19 %,0,1,1,4,Infra & Cloud,Occasionnel,7,6,5-9 km
7.623153068476902,Consulting,Assistant de Direction,1,5,5,3,25-34,3,3,1,4,3,4,3,Non,11 %,0,1,6,3,Infra & Cloud,Occasionnel,0,3,0-4 km
9.5078490052457,Consulting,Directeur Technique,7,9,4,3,35-44,3,3,3,3,3,3,4,Non,21 %,0,0,3,1,Transformation Digitale,Occasionnel,2,2,10-14 km
8.98619632032839,Commercial,Cadre Commercial,8,6,2,2,45-59,2,2,2,2,3,3,3,Non,15 %,0,0,3,2,Infra & Cloud,Aucun,2,2,20-29 km
8.125039097367745,Consulting,Consultant,4,7,4,3,35-44,3,3,1,1,4,2,3,Non,17 %,0,1,5,2,Infra & Cloud,Occasionnel,0,2,0-4 km
8.619569258033104,Consulting,Manager,5,10,0,0,35-44,2,4,2,1,3,2,3,Non,18 %,0,2,2,3,Transformation Digitale,Occasionnel,0,0,10-14 km
8.659213451436667,Consulting,Tech Lead,2,15,7,7,35-44,2,3,2,4,3,3,3,Non,14 %,0,1,6,2,Transformation Digitale,Aucun,1,7,0-4 km
7.860570785538664,Ressources Humaines,Ressources Humaines,5,13,11,10,35-44,1,3,1,2,4,3,3,Non,13 %,0,3,3,3,Ressources Humaines,Aucun,3,8,0-4 km
8.584290934948731,Consulting,Consultant,4,11,7,1,25-34,4,3,2,1,3,2,3,Non,17 %,1,1,3,4,Infra & Cloud,Frequent,0,7,5-9 km
8.346167594364134,Consulting,Tech Lead,1,10,10,3,35-44,4,3,2,1,2,1,3,Non,15 %,1,0,4,4,Transformation Digitale,Occasionnel,0,8,10-14 km
8.325548307161398,Commercial,Cadre Commercial,2,7,2,1,35-44,3,3,2,4,4,3,3,Non,18 %,0,1,6,3,Infra & Cloud,Frequent,2,2,20-29 km
7.79934339821592,Consulting,Assistant de Direction,4,7,3,2,35-44,1,3,1,3,3,2,3,Non,13 %,0,0,2,3,Infra & Cloud,Aucun,1,2,5-9 km
8.835064935031076,Consulting,Manager,3,11,3,2,35-44,2,4,2,2,1,1,3,Non,12 %,0,0,3,3,Infra & Cloud,Occasionnel,1,2,5-9 km
9.254165851516213,Commercial,Cadre Commercial,0,23,22,14,35-44,3,3,3,3,4,4,3,Oui,13 %,0,1,3,1,Marketing,Occasionnel,13,5,0-4 km
9.176576741823373,Consulting,Tech Lead,9,9,7,7,25-34,1,3,3,3,2,3,3,Non,14 %,0,0,3,3,Transformation Digitale,Occasionnel,0,2,10-14 km
7.67275789664251,Ressources Humaines,Ressources Humaines,0,6,5,1,25-34,4,3,1,2,3,3,3,Oui,11 %,1,0,3,2,Transformation Digitale,Occasionnel,1,4,20-29 km
9.096835671179361,Consulting,Manager,4,13,9,7,45-59,4,3,2,2,4,4,4,Non,22 %,1,1,2,2,Transformation Digitale,Occasionnel,3,7,20-29 km
8.781708985836179,Consulting,Manager,4,12,5,3,35-44,3,3,2,4,4,3,3,Non,17 %,0,1,3,3,Infra & Cloud,Occasionnel,0,3,0-4 km
8.824677891164198,Commercial,Cadre Commercial,1,10,10,8,25-34,2,4,2,3,3,3,4,Non,21 %,0,2,5,2,Entrepreunariat,Occasionnel,4,8,5-9 km
9.698429468768303,Commercial,Senior Manager,4,37,16,9,45-59,2,3,4,2,4,2,4,Non,22 %,0,1,0,3,Transformation Digitale,Aucun,14,14,0-4 km
7.903226808730733,Consulting,Consultant,0,6,5,4,35-44,2,1,1,3,2,4,3,Non,16 %,0,1,2,4,Transformation Digitale,Occasionnel,0,3,20-29 km
9.24319470884713,Consulting,Tech Lead,8,28,22,11,45-59,3,2,3,2,3,3,3,Oui,12 %,0,1,4,3,Infra & Cloud,Occasionnel,14,10,0-4 km
8.400434630806041,Consulting,Manager,2,15,7,4,35-44,2,3,2,1,2,3,3,Non,12 %,0,1,3,3,Infra & Cloud,Occasionnel,7,7,10-14 km
8.832733591996416,Consulting,Assistant de Direction,4,14,7,1,45-59,4,3,2,4,2,2,3,Non,15 %,0,1,2,4,Transformation Digitale,Occasionnel,1,7,5-9 km
9.173468897200278,Commercial,Cadre Commercial,2,9,3,2,25-34,1,3,3,1,4,3,3,Non,14 %,0,2,3,4,Marketing,Frequent,2,2,5-9 km
8.18646442942209,Consulting,Assistant de Direction,1,3,3,2,25-34,3,3,1,1,3,3,4,Non,25 %,0,1,3,3,Transformation Digitale,Occasionnel,1,2,0-4 km
8.595264726836392,Commercial,Représentant Commercial,2,20,4,2,35-44,2,1,2,4,1,2,4,Oui,20 %,0,2,4,4,Marketing,Occasionnel,0,3,0-4 km
8.452121194672523,Commercial,Cadre Commercial,1,5,5,3,25-34,3,3,2,4,1,3,3,Non,13 %,0,0,4,3,Transformation Digitale,Occasionnel,1,2,10-14 km
9.667005436782738,Consulting,Directeur Technique,2,23,2,2,45-59,1,3,4,3,2,3,3,Oui,14 %,0,0,3,4,Infra & Cloud,Frequent,2,2,15-19 km
7.323170717943469,Consulting,Assistant de Direction,1,0,0,0,18-24,2,3,1,3,3,1,3,Non,16 %,0,0,4,3,Transformation Digitale,Aucun,0,0,10-14 km
7.9919305198524775,Ressources Humaines,Ressources Humaines,0,2,1,0,25-34,4,4,1,1,3,3,3,Non,17 %,1,0,4,5,Ressources Humaines,Occasionnel,0,0,15-19 km
7.756195343948118,Ressources Humaines,Ressources Humaines,4,4,2,2,25-34,1,2,1,1,4,3,3,Oui,15 %,1,3,3,3,Ressources Humaines,Occasionnel,2,0,10-14 km
8.54772239645106,Commercial,Cadre Commercial,4,10,8,7,45-59,3,3,2,3,2,4,4,Non,22 %,0,2,3,4,Infra & Cloud,Aucun,5,7,0-4 km
8.848365694942547,Consulting,Assistant de Direction,4,15,1,0,35-44,4,3,2,2,4,3,4,Oui,22 %,0,1,2,4,Autre,Occasionnel,0,0,0-4 km
8.644002038279933,Commercial,Cadre Commercial,1,7,7,7,35-44,1,3,2,4,3,3,4,Non,20 %,0,1,5,4,Infra & Cloud,Frequent,7,7,0-4 km
7.77485576666552,Consulting,Consultant,0,6,5,4,25-34,4,3,1,4,3,2,3,Oui,14 %,0,0,3,2,Infra & Cloud,Frequent,0,2,5-9 km
8.246171559857563,Consulting,Consultant,1,11,11,8,25-34,4,3,1,4,2,4,3,Non,13 %,0,0,3,1,Transformation Digitale,Frequent,3,10,20-29 km
8.444407421690585,Commercial,Cadre Commercial,8,4,0,0,25-34,4,3,2,4,3,4,3,Non,13 %,0,0,2,4,Marketing,Frequent,0,0,10-14 km
7.98514393119862,Consulting,Assistant de Direction,3,10,6,3,35-44,3,3,1,3,2,2,4,Non,22 %,0,2,1,4,Entrepreunariat,Aucun,3,3,10-14 km
7.652545692693921,Consulting,Consultant,4,7,2,2,45-59,2,3,1,3,3,3,3,Non,12 %,0,0,2,4,Infra & Cloud,Occasionnel,2,0,5-9 km
9.057072635572965,Consulting,Tech Lead,3,12,9,8,45-59,4,3,3,4,3,2,3,Non,14 %,0,1,4,2,Infra & Cloud,Occasionnel,4,7,0-4 km
7.903596289614301,Ressources Humaines,Ressources Humaines,1,3,3,2,25-34,3,3,1,4,2,3,3,Non,15 %,0,1,2,2,Infra & Cloud,Aucun,2,2,0-4 km
8.76170676846664,Consulting,Manager,8,11,7,0,25-34,4,1,2,3,4,3,3,Non,17 %,0,2,3,1,Infra & Cloud,Occasionnel,1,6,20-29 km
8.286269452783065,Consulting,Consultant,4,8,0,0,35-44,4,3,1,3,4,3,3,Non,13 %,0,0,3,3,Infra & Cloud,Occasionnel,0,0,5-9 km
9.20109779060925,Commercial,Cadre Commercial,7,7,2,2,25-34,3,2,2,2,3,2,3,Oui,12 %,1,0,3,4,Marketing,Occasionnel,2,2,0-4 km
9.489939868234607,Commercial,Cadre Commercial,2,25,19,17,45-59,1,4,4,1,4,3,3,Non,12 %,0,1,5,3,Entrepreunariat,Occasionnel,2,8,0-4 km
8.172164452111904,Commercial,Représentant Commercial,1,9,9,8,25-34,2,2,2,3,4,3,4,Non,21 %,0,1,5,1,Transformation Digitale,Occasionnel,5,8,20-29 km
7.9391588179567965,Ressources Humaines,Ressources Humaines,1,1,1,0,25-34,4,2,1,2,4,3,3,Non,11 %,0,0,3,1,Transformation Digitale,Occasionnel,0,0,5-9 km
9.872667455196241,Consulting,Senior Manager,7,21,16,12,35-44,1,2,5,3,4,3,3,Non,13 %,0,0,2,3,Transformation Digitale,Occasionnel,6,14,5-9 km
9.886646535340102,Consulting,Directeur Technique,4,29,22,10,45-59,4,2,5,2,4,3,3,Non,12 %,0,0,3,3,Infra & Cloud,Occasionnel,12,9,10-14 km
7.799753318287247,Consulting,Assistant de Direction,1,1,1,0,25-34,4,2,1,4,2,2,4,Oui,24 %,1,0,3,2,Infra & Cloud,Frequent,1,0,20-29 km
8.897682313454224,Commercial,Cadre Commercial,5,14,8,7,45-59,3,3,3,2,3,3,4,Non,21 %,1,3,2,3,Infra & Cloud,Occasionnel,0,7,10-14 km
8.471149252914831,Consulting,Assistant de Direction,0,8,7,6,25-34,4,2,1,1,4,2,3,Non,19 %,0,1,2,3,Infra & Cloud,Frequent,7,3,15-19 km
8.269500767180615,Consulting,Assistant de Direction,8,7,2,2,35-44,4,3,2,4,2,3,3,Non,14 %,0,3,2,4,Autre,Occasionnel,2,2,15-19 km
7.887208585813932,Consulting,Assistant de Direction,8,19,5,2,45-59,2,2,1,4,2,4,4,Non,20 %,0,1,2,4,Entrepreunariat,Occasionnel,0,4,0-4 km
7.957527402230773,Commercial,Représentant Commercial,1,1,1,0,25-34,2,3,1,2,4,3,3,Non,19 %,0,1,3,3,Transformation Digitale,Occasionnel,0,0,0-4 km
6.9865664594064265,Commercial,Représentant Commercial,1,1,1,0,25-34,2,3,1,4,3,2,3,Non,13 %,1,0,3,3,Transformation Digitale,Occasionnel,0,0,5-9 km
7.813187267521416,Consulting,Assistant de Direction,1,1,1,0,18-24,4,3,1,2,1,3,4,Oui,23 %,1,0,2,1,Infra & Cloud,Occasionnel,0,0,5-9 km
8.643649615368796,Commercial,Cadre Commercial,1,10,10,9,35-44,2,2,2,3,1,3,3,Oui,13 %,0,1,4,4,Entrepreunariat,Occasionnel,1,7,10-14 km
8.342363500380579,Consulting,Consultant,1,10,10,8,25-34,2,3,2,3,1,3,3,Non,11 %,0,1,2,3,Infra & Cloud,Occasionnel,0,2,20-29 km
9.18132342290569,Commercial,Cadre Commercial,2,9,5,3,25-34,3,3,3,4,4,3,3,Oui,13 %,0,3,3,3,Infra & Cloud,Occasionnel,1,0,0-4 km
7.631916513071252,Consulting,Consultant,3,11,3,2,25-34,4,3,1,1,2,3,3,Non,14 %,0,0,2,3,Infra & Cloud,Occasionnel,1,2,5-9 km
8.36287583103188,Consulting,Assistant de Direction,5,16,5,3,35-44,4,3,2,1,3,3,4,Oui,22 %,0,1,2,4,Transformation Digitale,Occasionnel,0,4,5-9 km
8.47407690034261,Consulting,Tech Lead,0,4,3,2,35-44,4,2,2,2,4,3,3,Oui,11 %,0,0,2,2,Autre,Occasionnel,0,2,15-19 km
8.683893367307235,Consulting,Tech Lead,0,10,9,8,45-59,2,2,2,4,4,2,3,Non,13 %,0,2,2,2,Infra & Cloud,Occasionnel,3,8,20-29 km
8.265392930852224,Ressources Humaines,Ressources Humaines,1,10,10,1,35-44,2,2,2,4,4,2,4,Non,21 %,0,0,2,1,Ressources Humaines,Frequent,0,8,0-4 km
9.730561717382535,Consulting,Senior Manager,2,22,19,7,35-44,1,3,4,1,1,3,3,Non,11 %,0,1,3,4,Infra & Cloud,Occasionnel,11,16,0-4 km
7.984121958702927,Consulting,Assistant de Direction,1,1,1,0,25-34,2,2,1,3,3,2,3,Oui,13 %,0,1,3,2,Infra & Cloud,Occasionnel,1,0,0-4 km
8.77971129020447,Commercial,Cadre Commercial,0,9,8,7,25-34,1,4,2,3,2,2,3,Non,14 %,0,0,5,2,Transformation Digitale,Occasionnel,0,7,0-4 km
9.751210117090551,Consulting,Senior Manager,3,24,22,17,45-59,4,3,4,4,2,3,3,Non,11 %,0,1,3,3,Transformation Digitale,Frequent,4,7,20-29 km
8.523970175695261,Consulting,Manager,2,10,2,0,35-44,2,4,2,1,4,3,3,Non,15 %,0,1,5,4,Infra & Cloud,Occasionnel,2,2,0-4 km
7.744136627627991,Consulting,Assistant de Direction,1,5,5,2,25-34,4,1,1,1,2,3,4,Oui,23 %,1,1,2,4,Entrepreunariat,Aucun,3,0,15-19 km
7.858640655620791,Consulting,Consultant,1,5,4,2,45-59,1,3,1,4,4,3,3,Non,16 %,1,0,3,2,Infra & Cloud,Occasionnel,1,0,20-29 km
8.613956859848546,Commercial,Cadre Commercial,2,12,4,2,35-44,3,2,2,2,3,1,3,Non,16 %,0,2,1,2,Marketing,Occasionnel,1,3,15-19 km
8.387995252944556,Commercial,Cadre Commercial,5,14,5,4,35-44,3,3,2,2,3,3,4,Non,21 %,0,1,3,3,Marketing,Occasionnel,1,4,5-9 km
9.499196754655733,Consulting,Directeur Technique,9,18,13,7,35-44,3,3,3,1,2,4,3,Non,13 %,0,1,3,3,Transformation Digitale,Occasionnel,5,7,5-9 km
8.792397742356906,Commercial,Cadre Commercial,2,8,5,2,25-34,3,3,2,4,4,3,3,Oui,11 %,0,1,2,2,Transformation Digitale,Occasionnel,1,4,10-14 km
9.000113045928519,Commercial,Cadre Commercial,3,9,4,2,25-34,4,2,2,4,3,2,3,Oui,12 %,0,0,3,1,Transformation Digitale,Occasionnel,0,1,0-4 km
8.288785810426928,Consulting,Consultant,8,4,2,2,25-34,1,4,1,3,2,2,3,Non,12 %,0,1,0,3,Transformation Digitale,Occasionnel,2,2,0-4 km
7.841885928984623,Consulting,Consultant,0,8,7,7,25-34,3,4,1,4,1,3,3,Non,18 %,0,1,3,3,Autre,Frequent,7,7,5-9 km
8.594154232552366,Consulting,Manager,4,12,4,2,45-59,2,3,2,3,3,3,3,Non,12 %,0,0,3,4,Transformation Digitale,Frequent,0,3,0-4 km
8.610319169405722,Commercial,Cadre Commercial,1,10,10,4,25-34,2,3,2,3,2,2,3,Non,14 %,0,0,2,4,Marketing,Occasionnel,0,9,10-14 km
8.82981174915805,Commercial,Cadre Commercial,1,7,7,7,25-34,3,2,2,4,3,3,3,Oui,12 %,0,1,2,2,Infra & Cloud,Frequent,0,7,0-4 km
6.9957661563048505,Commercial,Représentant Commercial,1,1,1,0,25-34,3,4,1,1,4,3,3,Non,17 %,1,0,3,3,Entrepreunariat,Frequent,0,0,20-29 km
8.654691704601872,Commercial,Cadre Commercial,6,10,3,2,35-44,1,1,2,3,3,3,3,Non,19 %,0,1,1,4,Infra & Cloud,Aucun,1,2,20-29 km
7.708410667257367,Consulting,Assistant de Direction,1,6,5,3,25-34,2,3,1,2,3,2,3,Non,11 %,0,1,3,4,Entrepreunariat,Occasionnel,1,2,0-4 km
8.656607247198915,Consulting,Assistant de Direction,1,16,15,10,25-34,3,2,2,4,2,3,3,Oui,15 %,0,0,3,4,Autre,Frequent,6,11,20-29 km
9.19573421958682,Commercial,Cadre Commercial,3,6,2,0,25-34,4,3,2,3,4,3,3,Oui,11 %,1,0,0,2,Marketing,Occasionnel,2,2,10-14 km
8.60666819784384,Consulting,Assistant de Direction,8,16,8,7,45-59,3,3,2,2,3,4,3,Non,18 %,0,1,4,4,Entrepreunariat,Aucun,1,7,10-14 km
8.59062950948942,Commercial,Cadre Commercial,4,6,0,0,45-59,4,2,2,1,3,3,3,Non,16 %,0,1,3,5,Marketing,Occasionnel,0,0,10-14 km
8.54714026778419,Consulting,Tech Lead,1,10,10,0,35-44,1,3,2,1,4,3,4,Non,25 %,0,1,3,2,Transformation Digitale,Occasionnel,7,9,5-9 km
7.665753431861699,Consulting,Assistant de Direction,1,20,20,11,35-44,4,2,2,2,3,3,3,Oui,16 %,0,1,3,3,Transformation Digitale,Frequent,0,7,5-9 km
9.791214310053341,Commercial,Senior Manager,4,29,1,0,45-59,4,3,4,4,3,2,3,Oui,13 %,0,1,2,3,Infra & Cloud,Occasionnel,0,0,20-29 km
7.796880342783522,Consulting,Assistant de Direction,3,8,4,1,25-34,1,4,1,3,1,3,3,Oui,14 %,1,0,2,2,Infra & Cloud,Frequent,0,3,5-9 km
8.470520783217808,Consulting,Assistant de Direction,2,10,5,2,35-44,2,3,1,4,4,4,3,Non,19 %,0,2,0,2,Infra & Cloud,Occasionnel,0,3,5-9 km
9.860684430210819,Consulting,Directeur Technique,3,28,5,4,45-59,2,3,5,4,4,3,3,Non,15 %,0,0,3,1,Infra & Cloud,Frequent,4,3,0-4 km
8.534640105019959,Commercial,Cadre Commercial,3,14,0,0,35-44,2,3,2,4,3,3,3,Oui,12 %,0,2,4,4,Marketing,Occasionnel,0,0,10-14 km
7.9599745280805365,Ressources Humaines,Ressources Humaines,1,1,1,0,25-34,1,2,1,2,1,3,3,Non,12 %,1,0,2,3,Ressources Humaines,Frequent,0,0,20-29 km
8.62371303479391,Commercial,Cadre Commercial,0,6,5,3,35-44,2,3,2,1,4,1,3,Non,16 %,0,1,2,4,Transformation Digitale,Occasionnel,0,4,15-19 km
7.6708948313621175,Consulting,Assistant de Direction,1,5,5,3,25-34,3,3,1,3,3,2,3,Non,14 %,0,0,3,3,Transformation Digitale,Aucun,1,4,15-19 km
8.028129059431759,Consulting,Assistant de Direction,1,4,4,2,25-34,3,3,1,1,4,4,3,Oui,13 %,0,1,3,2,Transformation Digitale,Aucun,2,3,0-4 km
7.941295570906532,Consulting,Consultant,1,5,5,4,35-44,1,4,1,2,2,3,4,Non,22 %,0,0,3,4,Infra & Cloud,Aucun,0,2,5-9 km
9.19917830726999,Commercial,Cadre Commercial,1,14,14,8,25-34,1,3,3,4,1,2,4,Non,21 %,0,0,3,3,Marketing,Occasionnel,2,1,0-4 km
9.062883902508307,Commercial,Cadre Commercial,1,9,8,7,25-34,4,3,3,3,3,2,3,Non,18 %,0,1,2,4,Transformation Digitale,Occasionnel,1,1,10-14 km
7.961370201719511,Consulting,Consultant,0,8,7,7,25-34,3,3,1,1,4,2,3,Non,13 %,0,0,6,3,Transformation Digitale,Occasionnel,7,6,0-4 km
8.589327789175437,Consulting,Manager,0,6,5,3,25-34,1,3,2,1,1,2,3,Non,12 %,0,1,5,3,Infra & Cloud,Occasionnel,0,2,0-4 km
8.805075243870684,Consulting,Manager,5,9,5,1,25-34,3,3,2,4,2,3,3,Non,18 %,0,1,6,4,Transformation Digitale,Aucun,1,2,15-19 km
8.517992871586802,Consulting,Assistant de Direction,1,10,10,8,25-34,4,1,2,1,2,3,4,Non,21 %,0,0,6,3,Infra & Cloud,Frequent,8,7,0-4 km
7.769800996003896,Consulting,Consultant,5,6,4,1,25-34,3,2,1,4,1,2,3,Non,12 %,1,1,2,3,Entrepreunariat,Occasionnel,0,3,15-19 km
7.958227192322312,Commercial,Représentant Commercial,4,20,1,0,35-44,1,2,1,1,1,2,3,Non,14 %,0,0,3,3,Infra & Cloud,Occasionnel,0,0,0-4 km
8.557374981049069,Commercial,Cadre Commercial,1,10,10,8,35-44,3,3,2,4,4,3,3,Oui,11 %,0,0,2,4,Infra & Cloud,Occasionnel,0,9,5-9 km
8.32020459757888,Commercial,Cadre Commercial,1,7,7,7,25-34,4,3,2,4,1,3,3,Non,14 %,0,0,5,3,Marketing,Occasionnel,0,7,5-9 km
9.177817180270623,Consulting,Tech Lead,8,8,1,0,25-34,4,2,2,4,2,3,4,Non,24 %,0,0,1,4,Infra & Cloud,Occasionnel,0,0,5-9 km
8.633731007664188,Commercial,Cadre Commercial,1,10,10,7,25-34,1,3,2,4,3,3,3,Oui,11 %,1,0,4,4,Marketing,Frequent,0,8,20-29 km
9.254261559034111,Commercial,Cadre Commercial,6,15,2,2,45-59,1,3,3,1,2,2,3,Oui,13 %,1,0,2,4,Infra & Cloud,Occasionnel,2,2,20-29 km
7.971776122880628,Consulting,Assistant de Direction,3,9,4,3,45-59,1,3,2,3,3,2,3,Non,11 %,0,2,6,2,Infra & Cloud,Occasionnel,2,3,5-9 km
8.69433468816865,Consulting,Manager,1,9,9,7,25-34,4,3,2,3,3,3,4,Non,20 %,0,3,2,2,Infra & Cloud,Frequent,2,8,5-9 km
8.924123891686012,Consulting,Manager,1,10,10,9,35-44,1,3,3,3,2,3,3,Non,17 %,0,1,1,3,Infra & Cloud,Occasionnel,0,9,10-14 km
8.003697339094368,Ressources Humaines,Ressources Humaines,0,7,6,2,35-44,4,3,1,2,2,3,3,Oui,11 %,0,1,2,4,Autre,Frequent,1,2,0-4 km
9.885170820750231,Ressources Humaines,Senior Manager,4,35,10,9,45-59,3,4,5,2,1,3,3,Oui,18 %,0,1,0,4,Ressources Humaines,Occasionnel,1,4,20-29 km
7.029972911706386,Consulting,Consultant,1,1,1,0,25-34,4,1,1,4,3,3,3,Oui,11 %,0,3,4,1,Transformation Digitale,Occasionnel,0,0,0-4 km
9.498672233269462,Commercial,Cadre Commercial,0,21,20,8,35-44,2,3,4,1,1,3,3,Non,12 %,0,0,3,4,Marketing,Occasionnel,11,10,15-19 km
8.374015421739909,Consulting,Assistant de Direction,1,20,20,9,35-44,4,2,2,3,4,3,3,Non,12 %,0,0,2,2,Infra & Cloud,Aucun,3,7,20-29 km
9.308555419473137,Consulting,Directeur Technique,4,13,11,7,25-34,3,3,3,3,3,4,4,Non,20 %,0,1,2,3,Transformation Digitale,Aucun,4,8,10-14 km
8.398634855292102,Consulting,Tech Lead,6,9,5,2,45-59,3,3,2,1,4,3,3,Oui,19 %,0,0,3,3,Transformation Digitale,Occasionnel,1,4,10-14 km
8.43771698991444,Consulting,Manager,1,4,4,3,18-24,2,2,2,3,2,2,3,Non,12 %,0,0,2,2,Infra & Cloud,Occasionnel,1,2,0-4 km
7.881559917056899,Consulting,Consultant,1,5,5,2,18-24,4,3,1,4,3,4,3,Non,13 %,0,0,6,2,Autre,Occasionnel,1,4,10-14 km
8.752107198329362,Consulting,Consultant,1,10,10,9,35-44,4,3,2,3,1,4,3,Non,11 %,0,1,2,3,Entrepreunariat,Frequent,9,4,10-14 km
8.644354337032917,Commercial,Cadre Commercial,3,15,11,8,35-44,2,3,2,2,3,3,3,Non,14 %,0,1,4,2,Marketing,Occasionnel,5,10,0-4 km
7.690743163541872,Ressources Humaines,Ressources Humaines,4,6,2,0,25-34,3,3,1,2,3,3,3,Non,14 %,0,0,3,3,Ressources Humaines,Occasionnel,1,2,0-4 km
8.229244416735913,Consulting,Consultant,1,12,12,8,25-34,4,3,1,2,3,2,3,Non,13 %,0,0,6,2,Transformation Digitale,Occasionnel,1,7,0-4 km
8.288534459413917,Consulting,Consultant,6,7,2,2,25-34,4,3,1,3,3,2,3,Oui,19 %,0,1,2,1,Autre,Occasionnel,0,2,0-4 km
9.063463176115423,Consulting,Manager,2,25,17,14,45-59,1,3,3,3,2,3,4,Non,23 %,0,0,3,3,Transformation Digitale,Occasionnel,12,11,20-29 km
7.605392364814935,Consulting,Consultant,1,1,1,1,25-34,2,2,1,3,3,2,3,Non,12 %,0,3,2,2,Transformation Digitale,Aucun,0,0,0-4 km
8.398634855292102,Commercial,Cadre Commercial,0,16,15,13,35-44,4,3,2,2,1,3,3,Non,15 %,0,2,3,4,Infra & Cloud,Occasionnel,5,8,0-4 km
8.028781162487148,Commercial,Représentant Commercial,0,3,2,2,25-34,1,3,1,3,3,3,3,Non,19 %,0,1,1,2,Infra & Cloud,Occasionnel,1,2,0-4 km
8.579604451537634,Consulting,Tech Lead,2,10,8,3,35-44,1,2,2,3,4,3,3,Non,11 %,0,1,1,4,Infra & Cloud,Frequent,7,7,5-9 km
8.596189197642735,Consulting,Assistant de Direction,6,9,4,3,35-44,4,3,2,1,3,2,3,Oui,17 %,0,1,3,4,Infra & Cloud,Occasionnel,1,2,15-19 km
7.931284761525891,Consulting,Assistant de Direction,3,12,5,3,35-44,4,3,1,4,1,3,4,Non,22 %,0,1,3,3,Infra & Cloud,Occasionnel,1,0,0-4 km
9.38915578944085,Consulting,Directeur Technique,0,14,13,8,45-59,3,3,3,2,1,1,3,Non,18 %,0,2,3,1,Transformation Digitale,Aucun,5,12,0-4 km
7.886457270977689,Consulting,Consultant,7,5,2,2,35-44,4,3,1,3,3,3,3,Oui,11 %,0,1,3,4,Transformation Digitale,Occasionnel,2,2,10-14 km
